table,columns
BD_FUNCIONAMIENTO_VOZ_202601_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_VOZ_202601_ENVIO_A365_PARTE2,48
BD_faco_fija_msj,3
BD_faco_movil_msj,3
Base_Osiptel_2025_10,9
CONSOLIDACION_CAPL,122
CRUCE_CC,3
DM_PLANTA_MOVIL_202510_ZONA_SWAP,6
DM_PLANTA_MOVIL_202511_ZONA_SWAP,6
DM_PLANTA_MOVIL_202512_ZONA_SWAP,6
DM_PLANTA_MOVIL_202601_ZONA_SWAP,6
ENCUESTAS_IVR_OUT_2025,71
ESCM_HOGAR_2S25,37
ESCM_INDIVIDUOS_2S25,48
ESCM_INDIVIDUOS_4Q24,111
ESCM_PLANTA_VALOR_V3,7
ESCM_Planta_Hogar_Relacional,34
ESCM_Planta_Individuos_Relacional,21
ESCM_Reclamos_web,33
Encuestas_Tiendas_20251118,50
FARECO_FIN_DESCUENTO_BRAINY_DESCUENTOS_FACTURADOS,24
GMC_MENSAJERIA_MOVIL,7
HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202512,28
HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202601,28
HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202602,28
JSH_PLANTA_FIJA_202509,33
JSS_TEMP_BASE_AMDOCS_RECLAMOS_CALCULADO,323
LDE_BASES_A_ENCUESTAR_ESTUDIO_RETEN_TIENDAS,61
LDE_BASES_A_ENCUESTAR_ESTUDIO_RETEN_TIENDAS_MOVIL,68
LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202511,26
LDE_CRONOGRAMA_Y_PLAN_SWAP_2025,16
LDE_FUNCIONAMIENTO_MOVIL_202508_ZONA_SWAP,80
LDE_FUNCIONAMIENTO_MOVIL_202509_ZONA_SWAP,80
LDE_INTENCIONES_BAJAS_20251106,8
LDE_MEDALLIA_FUNCIONAMIENTO_MOVIL_202512,63
LDE_MOVIMIENTOS_AMDOCS_FACTURA_EMISION_202509,51
LDE_Medallia_Estudio_Func_Datos_202510,64
LDE_Medallia_Estudio_Func_Datos_20251023,65
LDE_Medallia_Estudio_Func_Datos_20251030,86
LDE_Medallia_Estudio_Func_Datos_202511,69
LDE_NPS_RELACIONAL_INDIVIDUOS_SET25,63
LDE_PLANTA_CHURN_202501_202504,12
LDE_PLANTA_CHURN_202505_202509,12
LDE_PLANTA_DIARIA_20251110,13
LDE_PLANTA_FIJA_202503,14
LDE_PLANTA_FIJA_202504,14
LDE_PLANTA_FIJA_202505,14
LDE_PLANTA_FIJA_202506,14
LDE_PLANTA_FIJA_202507,14
LDE_PLANTA_FIJA_202508,14
LDE_PLANTA_FIJA_202509,14
LDE_PLANTA_MOVIL_202501,29
LDE_PLANTA_MOVIL_202502,29
LDE_PLANTA_MOVIL_202503,29
LDE_PLANTA_MOVIL_202504,29
LDE_PLANTA_MOVIL_202505,29
LDE_PLANTA_MOVIL_202506,29
LDE_PLANTA_MOVIL_202507,29
LDE_PLANTA_MOVIL_202508,29
LDE_PLANTA_MOVIL_202510,29
LDE_PLANTA_MOVIL_202510_TERADATA,20
LDE_PLANTA_MOVIL_202511,32
LDE_PLANTA_MOVIL_202511_TERADATA,21
LDE_PLANTA_MOVIL_202512,24
LDE_PLANTA_MOVIL_202512_TERADATA,24
LDE_PLANTA_MOVIL_POSTPAGO_SET25,45
LDE_PLANTA_MOVIL_POSTPAGO_SET25txt,45
LDE_PLANTA_RANK_3_CONSUMO_202509,36
LDE_PLAN_Y_AVANCE_PROYECTOS_RED_MOVIL,9
LDE_PORTABILIDAD_2025_CON_FLAG_TENENCIA_OTROS_SEVICIOS,46
LD_DETALLE_INTENCIONES_BAJA_MT,105
MD_CIERRE_BK_CONSOLIDADO,4
MD_INICIO_BK_CONSOLIDADO,3
MP_FIN_BK_CONSOLIDADO,4
MP_INICIO_BK_CONSOLIDADO,3
OSIPTEL202510,9
PLANTA_INTEGRATEL_NUEVA_SEGMENTACION_202509,40
PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202510,64
PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202511,64
PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202512,64
PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202601,64
PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202602,67
PLANTA_OMNICANAL_202510,69
PROV_ACUM_SET_NOV,227
RECLAMOS_COBRO_RECONEXION_ANALISIS,40
RECLAMOS_COMPRA_PAQUETES_ANALISIS,56
RECLAMOS_CONSOLIDADO,26
RECLAMOS_CONSOLIDADO_DASHBOARD,17
RECLAMOS_RETENCION_FIJA_ANALISIS,43
RECONEXIONES_FACTURADOS_CONSOLIDADO,10
REPORTE_MOTIVOS_CONSOLIDADO,122
Reporte_General_Provisión_24.11.2025,35
Reporte_General_Provisión_30.09.2025,35
Reporte_General_Provisión_31.10.2025,35
0226_BD_Averias_fija_bot,38
0326_BD_Averias_fija_bot,38
APP_AVERIAS_INTERNET_TV_NOVIEMBRE_2025,21
APP_BAJAS_SUSPENSION_NOVIEMBRE_2025,23
APP_CAPL_MOVIL_NOVIEMBRE_2025,12
APP_COMPRA_PAQUETE_NOVIEMBRE_2025,11
APP_CONSULTA_SALDO_ERROR_NOVIEMBRE_2025,23
APP_CONSULTA_SALDO_NOVIEMBRE_2025,23
APP_FIJA_NOVIEMBRE_2025,13
APP_MOVIL_NOVIEMBRE_2025,12
APP_RECARGA_NOVIEMBRE_2025,12
APP_VER_DETALLE_RECIBO_NOVIEMBRE_2025,21
APP_VER_DEUDA_NOVIEMBRE_2025,12
ASG_BASE_RETEN_202602,46
BASE_ACUM_RECLAMOS,73
BASE_APP_NOV,56
BASE_APP_NOV_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,58
BASE_BOT_NOV_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,44
BASE_LN_DIC_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,66
BD_APP_NOV_25_MOTIVOS_CALL,12
BD_APP_NOV_25_MOTIVOS_CALL_SEGMENTO_VALOR,13
BD_Acumulado_oct_APP_2025,14
BD_BOT_encuestas_nov_2025,42
BD_LN_Encuestas_30_12_2025,64
BRAINY_DESCUENTOS_FACTURADOS_V1,24
Base_Q_Alarmas_202509,6
Base_Q_Alarmas_202510,6
Base_Q_Alarmas_202511,6
COBRO_PROPORCIONAL_8_9_10,5
CONSOLIDACION_RETENCION_FIJA,23
CONTACT_CENTER_ENTRANTES_v2,16
Correos_medallia_osiptel,2
DZV_BASE_FACTURACION_FIJA_ENVIO_202510,24
DZV_BASE_FACTURACION_FIJA_ENVIO_202511,24
DZV_BASE_FACTURACION_FIJA_ENVIO_202601,24
DZV_BASE_FACTURACION_MOVIL_ENVIO_202510,21
DZV_BASE_FACTURACION_MOVIL_ENVIO_202511,21
DZV_BASE_FACTURACION_MOVIL_ENVIO_202601,21
DZV_BASE_FACTURACION_MT_ENVIO_202510,24
DZV_BASE_FACTURACION_MT_ENVIO_202511,24
DZV_BASE_FACTURACION_MT_ENVIO_202601,24
DZV_Planta_Facturada_AMDOCS_202601,37
ENCUESTAS_CALL_BLACK,79
ENCUESTAS_CCEE_BLACK,100
ENCUESTAS_CCEE_BOT_BLACK,42
ENCUESTAS_LENGUAJE_NATURAL_BLACK,80
ENCUESTAS_OCTUBRE_CANALES,12
ENCUESTAS_TIENDAS_BLACK,61
ERICK_TABLA_RETENCIONES_FIJA,19
ESCM_ANALISIS_RETENCIONES,24
ESCM_ANALISIS_RETENCIONES_V2,78
ESCM_NPS_HOGAR,42
ESCM_NPS_INDIVIDUOS,53
ESCM_PLANTA_HOGAR_202601,34
ESCM_PLANTA_MOVIL_202601,22
ESCM_PLANTA_REITERACIONES,16
ESCM_PLANTA_REITERACIONES_UNICOS,17
ESCM_PLANTA_VALOR_2026,4
ESCM_Planta_Tramitador,6
ESCM_Planta_Tramitador_UNICOS_X_PERIODO,7
ESCM_RECLAMOS_CONSOLIDADO_ANALISIS,43
ESCM_RECLAMOS_SAR_TC_ANALISIS,27
ESCM_RETENCIONES,6
Encuestados_total,10
FACO_COM,2
Fin_Doble_Acometida_20251212_unido,5
Fin_Pangea_20251212_unido,5
Fin_Pangea_BK_unido_20251210,5
Fin_Pangea_Doble_Acometida_unido_20251210,5
GMC_ALTAS_NUEVAS_2025,38
GMC_AL_HISTORICO_VISITAS_202510,42
GMC_AL_historico_visitas_202511,42
GMC_ANALISIS_RECLAMOS_FRENTE_ATENCION_SEGMENTO,36
GMC_BASE_CAPL_SEGMENTO_CONSOLIDADO,17
GMC_BASE_CAPL_SEGMENTO_CONSOLIDADO_V2,7
GMC_BRAINY_RECONEXIONES_FACTURADOS,10
GMC_CAPL_CONSOLIDADO,122
GMC_CAPL_MARKETING_2025,121
GMC_CLIENTES_DESCUENTOS_202501_202510,16
GMC_CONSUMO_DATOS_INTERNET_CAPL,11
GMC_CRUCE_RECLAMOS_JHONATHAN_202601_VS_RENTA_Y_FLAG_MT,33
GMC_Catalogo_Motivos_Frente,7
GMC_INTENCIONES_BAJAS_20251106,6
GMC_MENSAJERIA_CATALOGO_WHATSAPP,4
GMC_MENSAJERIA_CORREO,6
GMC_MENSAJERIA_CORREO_2,6
GMC_MENSAJERIA_FACO_FIJA,7
GMC_MENSAJERIA_FACO_MOVIL,7
GMC_MENSAJERIA_FIJA,7
GMC_MENSAJERIA_MOVIL,7
GMC_MENSAJERIA_REGULATORIA,7
GMC_MENSAJERIA_RESUMEN,9
GMC_MENSAJERIA_RESUMEN_SMS,7
GMC_MENSAJERIA_RESUMEN_SMS_NO_CLIENTES,6
GMC_MENSAJERIA_WHATSAPP,9
GMC_MENSAJERIA_WHATSAPP_V2,6
GMC_MOTIVOS_ARGUMENTATIVOS_20251114,2
GMC_MOTIVOS_RECLAMOS_Y_SAR_FIJA_20260218,86
GMC_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20260115,101
GMC_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20260218,89
GMC_PLANTA_DIARIA_20260305,2
GMC_RECLAMOS_ANALISIS_RETENCION_SUSPENCION_DEUDA,51
GMC_RECLAMOS_CONSOLIDADO_V2,26
GMC_RECLAMOS_FIJA_2025,37
GMC_RECLAMOS_SAR_TC_202501,53
GMC_RECLAMOS_SAR_TC_202502,84
GMC_RECLAMOS_SAR_TC_202503,49
GMC_RECLAMOS_SAR_TC_202504,49
GMC_RECLAMOS_SAR_TC_202505,55
GMC_RECLAMOS_SAR_TC_202506,50
GMC_RECLAMOS_SAR_TC_202507,53
GMC_RECLAMOS_SAR_TC_202508,53
GMC_RECLAMOS_SAR_TC_202509,53
GMC_RECLAMOS_SAR_TC_ANALISIS_RETENCION_20260224,45
GMC_RECLAMOS_SAR_TC_RETENCIONES_MOVIL_V1_V2,66
GMC_RECONEXIONES_FACTURADOS_CONSOLIDADO_V2,11
GMC_RESULTADO_OSIPTEL_20250908_20250911,59
GMC_RETENCION_MOVIL_20260224,9
GMC_SAR_TC_202510,55
GMC_SAR_TC_20251031,54
GMC_SAR_TC_202511,53
GMC_SAR_TC_202512,43
GMC_SAR_TC_202601,50
GMC_SATPUSH_BASE,3
GMC_TABLA_RESUMEN_MENSAJERIA,7
GMC_TABLA_RESUMEN_MENSAJERIA_GLOBAL,5
GMC_TIENDAS_BLACK_202511,44
H_DISPO_FTTH_START_STOP_202509_con_IDMASIVAS,20
JSH_ALDM_CONTACTOS_20260223_LIMPIO,5
JSH_AU_Encuestados_temp,24
JSH_AfectadosDobleAcometida,11
JSH_Alarmas_NPS_Func_IVR_202506,3
JSH_Averias_Registradas_ACUMULADO_202506,24
JSH_BASE_ALTAS_PORTAS_CRUCE_1RA_FACTURA_2025_Q4,62
JSH_BASE_COMUNICACION_MASIVAS,13
JSH_BASE_CONTACTOS_CALL_ASESOR_202509,25
JSH_BASE_CONTACTOS_CALL_ASESOR_202510,26
JSH_BASE_CONTACTOS_CALL_ASESOR_202511,27
JSH_BASE_CONTACTOS_CALL_ASESOR_FUNCIONAMIENTO_202511,19
JSH_BASE_CONTACTOS_CCEE_ASESOR_202511,27
JSH_BASE_CONTACTOS_LN_202511,23
JSH_BASE_LINE_ID_SERIAL_NUMBER_PILOTO_SM_SJ,2
JSH_BASE_TFF_INPUT_ENCUESTAS_202509_pt1,38
JSH_BASE_TFF_INPUT_ENCUESTAS_202510_pt1,38
JSH_BASE_TFF_INPUT_ENCUESTAS_202512_pt1,38
JSH_BASE_TFF_INPUT_ENCUESTAS_OSIPTEL_2025010,38
JSH_Base_Altas_Migraciones_FTTH,11
JSH_Base_Altas_Portas_2025Q4_a_2026,38
JSH_Base_Altas_Portas_Cargo_Fijo_Proporcional_2025_Q4,30
JSH_Base_Altas_Portas_Cargo_Fijo_Proporcional_desde_2025_Q4,30
JSH_Base_Altas_Portas_desde_2025_Q4,43
JSH_Base_Bajas_Mas_Simple_Movil_desde_2025_Q4,17
JSH_Base_Bajas_Movil_desde_2025_Q4,10
JSH_Base_CAPL_2025_Q4,77
JSH_Base_CAPL_2025_Q4_v2,77
JSH_Base_Ciclo_Vida_Omnicanalidad,5
JSH_Base_Correos_Contactos_20260223,9
JSH_Base_Disponibilidad_202509_nwv,8
JSH_Base_Disponibilidad_202510_nwv,8
JSH_Base_Disponibilidad_202511_nwv,8
JSH_Base_Encuestados_Func_Fija_Medallia_20251114,7
JSH_Base_Encuestados_Piloto_SM_SJ,34
JSH_Base_Encuestas_Relacional_Hogar_2025,44
JSH_Base_Llamadas_Entrantes_desde_2025_Q4,23
JSH_Base_Llamadas_NPS_Func_20252Q,85
JSH_Base_LogSiem_Clientes_sin_Ordenes_1K,28
JSH_Base_LogSiem_Contactos_2025_4Q,35
JSH_Base_LogSiem_Masivo_Convergente_2026_Q1,35
JSH_Base_Movimiento_Factura_vs_Func_NPS_202506,41
JSH_Base_Movimientos_Factura_desde_2025_Q4,38
JSH_Base_Sesiones_NPS_Func_20252Q,104
JSH_Base_Suspensiones_Reconexiones_Cobranza_2025_Q4,17
JSH_Base_Suspensiones_Reconexiones_Cobranza_2026_Q1,17
JSH_Base_Suspensiones_Reconexiones_Movil_2025,16
JSH_Base_Total_Encuestados_SM_SJ_Pre_Post1,7
JSH_Base_ordenes_Contactos_4Q_Masivo_Convergente,17
JSH_Base_ordenes_Contactos_Masivo_Convergente_2026_Q1,17
JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_2025_4Q,34
JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_202601,34
JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_2026_Q1,34
JSH_CONT_TECNICOS_VS_RSSI,3
JSH_Catalogo_Motivos_Fijo_Movil,7
JSH_Catalogo_Motivos_vs_Caso_de_Uso_Funcionamiento,4
JSH_Catalogo_Motivos_vs_Caso_de_Uso_Funcionamiento_v2,4
JSH_DAUS_APP_10_al_16_NOV,4
JSH_Data_AU_BI_RSSI_Encuestados_Func_Fijo_2025,49
JSH_Datos_Planta_Encuestados_IVR,230
JSH_Datos_Planta_Encuestados_IVR_Pangea,5
JSH_Disponibilidad_Sesiones_202506,4
JSH_Doble_Acometida_20251223_unido,5
JSH_Doble_Acometida_20251230_unido,5
JSH_Doble_Acometida_unido,5
JSH_E2E_DETALLE_202506,21
JSH_Encuestados_IVR_Churn_2025,68
JSH_Encuestados_Medalia_2025_3Q_4Q,39
JSH_Encuestados_Medalia_2025_3Q_4Q_v2,41
JSH_Encuestas_Funcionamiento_Fijo_B2C_vs_Mix_Atributos_202503_al_202506,159
JSH_Estudio_Cosechas_202602_FTTH_ZTE,23
JSH_Extractor_Sitped_2025_2Q,25
JSH_FTTH_AU_ASSOC_REPORT_SM_SJ_202509,27
JSH_Fin_Doble_Acometida_20251216_unido,5
JSH_Fin_Doble_Acometida_20251231_unido,5
JSH_Fin_Doble_Acometida_20260106_unido,5
JSH_Fin_Pangea_20251231_unido,4
JSH_Fin_Pangea_20260106_unido,4
JSH_IMPACTO_NPS_PLAT_MASIVO_CONVERGENTE,66
JSH_IMPACTO_NPS_PLAT_MASIVO_CONVERGENTE_2026_Q1,66
JSH_INTENTS_EXPLICACION_DE_RECIBO,3
JSH_INTENTS_EXPLICACION_DE_RECIBO_BOT,7
JSH_INTENT_SESIONES_202511_DNI,2
JSH_IPW_diario_por_cliente_IPW_only,6
JSH_Inventario_PANGEA,2
JSH_MASIVAS_PANGEA_DA_BK_LIQ,4
JSH_MASIVAS_PANGEA_DA_BK_PEND,3
JSH_MOTIVOS_CCEE_ASESOR,6
JSH_MOTIVOS_LN,6
JSH_PLANTA_AU_RSSI_SEMANAL_202507_al_202512,10
JSH_PLANTA_FIJA_202505_FTTH,12
JSH_PLANTA_FIJA_202506_FTTH,12
JSH_PLANTA_FIJA_202506_FTTH_VS_KPIS_CHURN,96
JSH_PLANTA_FIJA_202507_FTTH,12
JSH_PLANTA_FIJA_202508_FTTH,12
JSH_PLANTA_FIJA_202509_FTTH,68
JSH_PLANTA_FIJA_202510_FTTH,68
JSH_PLANTA_FIJA_202510_FUNC,33
JSH_PLANTA_FIJA_202511_FTTH,68
JSH_PLANTA_Pangea_202506,4
JSH_Pangea_20251230_unido,4
JSH_Pangea_unido,5
JSH_Planta_FTTH_HFC_Func_Internet_202509,37
JSH_Planta_FTTH_HFC_Func_Internet_202510,37
JSH_Planta_FTTH_HFC_Func_Internet_202511,37
JSH_Planta_FTTH_HFC_Func_Internet_202512,37
JSH_Planta_Fija_2025_Consolidado_Unicos_DNI_LINE_ID,8
JSH_Posibles_Masivos_NPS_Func_202506,4
JSH_RETENCIONES_FIJA_SEGMENTO_2025,116
JSH_Sesiones_202509,11
JSH_Sesiones_202510,11
JSH_Sesiones_202511,11
JSH_TRAMITADORES_20260124,1
JSH_TRAZABILIDAD_CHURN_2025,76
JSH_Telefonos_Movil_cruce_Fija,10
JSH_VIEW_VISOR_LOGSIEM_CASO,55
JSH_VISOR_LOGSIEM_MASIVO_CONVERGENTE,22
JSH_VISOR_LOGSIEM_MASIVO_CONVERGENTE_BCKP,21
JSH_WIFI_IPW_DAILY,11
JSH_WIFI_IPW_MENSUAL,18
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202503,17
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202504,16
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202505,16
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202506,17
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202503,49
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202504,49
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202505,57
JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202506,57
JSH_WIFI_SCORE_DAILY,29
JSH_actividadesToaWeb_CONSOLIDADO_202512_01_al_02,232
JSH_actividadesToaWeb_CONSOLIDADO_202512_03_al_15,233
JSH_actividadesToaWeb_CONSOLIDADO_202512_16_al_31,234
JSH_actividadesToaWeb_CONSOLIDADO_202601,234
JSH_actividadesToaWeb_Provision_Completados_202512,93
JSH_actividadesToaWeb_Provision_Completados_202601,93
JSH_alarmas_ftth_202509,12
JSH_alarmas_ftth_202510,12
JSH_alarmas_ftth_202511,12
JSH_registros_con_herramienta_tecnica,15
JSH_tf_funfijo_202512_24,34
JSH_tf_funfijo_202512_25,34
JSH_tf_funfijo_202512_29_UPDATE_CORREO,34
JSH_tf_funfijo_202512_30_UPDATE_CORREO,34
LAG_BASE_RETENCIONES_202509,46
LAG_BASE_RETENCIONES_202510,46
LAG_BASE_RETENCIONES_202511,46
LAG_BASE_RETENCIONES_202512,46
LAG_BASE_RETENCIONES_202512_MEDALIA,49
LAG_BASE_RETENCIONES_202602,46
LDE_AVERIAS_REGISTRADAS_FIJA,19
LDE_BASE_AUDIOS_RECLAMOS_SANTANERA,13
LDE_BASE_AUDIOS_RECLAMOS_SANTANERA_MOVIL,15
LDE_BASE_CONSOLIDADO_BACK_OFFICE_TEC_MOVIL,29
LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202509,25
LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202510,26
LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202511,26
LDE_BASE_CONTACTOS_CCEE_ASESOR_202511,26
LDE_BASE_INPUT_ANALISIS_AUDIOS_IA_PILOTO_SJ_SM,18
LDE_CAPL_FINAL_SIMILAR,133
LDE_CATALOGO_BOT_INTENTS,15
LDE_CATALOGO_CDU_TECNICOS_BOT_WSP,5
LDE_CATALOGO_PLANES_UPSELL_VISOR,6
LDE_CATALOGO_PLANES_UPSELL_VISOR_NOMBRE_PLAN_NORMALIZADO,7
LDE_CHURS_CU_data_20251103,13
LDE_COMPRA_PAQUETES_2025_CON_MARCA_SIN_REPETIDOS,102
LDE_COMPRA_PAQUETES_2025_CON_MARCA_SIN_REPETIDOS_V2,99
LDE_COMPRA_PAQUETES_FACTURADOS_2025,78
LDE_CONSUMO_DATOS_COMPRA,12
LDE_CONSUMO_DATOS_COMPRA_ACTUALIZADO,12
LDE_CRUCE_AVERIAS_VS_LLAMADAS,24
LDE_CRUCE_COMPRA_PAQUETES_VS_LLAMADAS,68
LDE_DATOS_NPS_LAMBAYEQUE_POST1,17
LDE_DETALLE_CAPL_CARGA_VISOR_PROCESADA,11
LDE_DETALLE_CAPL_CARGA_VISOR_UPSELL,128
LDE_DETALLE_INTENCIONES_RECLAMOS_AVERIAS_FIJA_ABR_AGO25,68
LDE_DETALLE_INTENCIONES_RECLAMOS_AVERIAS_FIJA_SET25,68
LDE_DETALLE_INT_RECLAMOS_VS_COMPRA_PAQ,56
LDE_DETALLE_INT_RECLAMOS_VS_COMPRA_PAQ_VERSION_ANTERIOR,56
LDE_DETALLE_LLAMADAS_INTECIONES_RECLAMO_COMPRA_PAQUETES,55
LDE_DETALLE_LLAMADAS_INTENCIONES_RECLAMO_AVERIAS_FIJA,71
LDE_DETALLE_LLAMADAS_INTENCIONES_RECLAMO_VS_CARGO_FIJO_PROPORCIONAL,91
LDE_DISPONIBILIDAD_4G_CIERRE_OCT25,4
LDE_DISPONIBILIDAD_4G_CIERRE_OCT25_DIC25_ESPEJO,5
LDE_DISPONIBILIDAD_4G_CIERRE_SET25,6
LDE_Disponibilidad_4G_Diario_Abril_Ago2025,6
LDE_Disponibilidad_4G_Diario_Marzo_Set2025,6
LDE_ENCUESTAS_FUNC_MOVIL_B2C,81
LDE_ENTRANTES_TRANSFERENCIAS_REITERADOS_CRITICOS_NOVIEMBRE_G1_178,57
LDE_INDICADORES_KPIS_OPERATIVOS_RED_20251010,15
LDE_INPUT_VISITAS_AGENDADAS,78
LDE_INTENTS_AVERIAS_202511,6
LDE_INTENTS_AVERIAS_202511_V2,5
LDE_INTENTS_AVERIAS_202511_V3,11
LDE_IRECLAMOS_CFP_VS_CARGO_PROPORCIONAL,103
LDE_IRECLAMOS_CFP_VS_COMPRA_PAQUETES,103
LDE_IRECLAMOS_RETEN_VS_CARGO_PROPORCIONAL,79
LDE_IRECLAMOS_ip_VS_DSCTOS,67
LDE_JS_INTENCIONES_FIJA,19
LDE_LOGSIEM_BASE_VISOR_CARD_AVERIA_PROBLEMA_DATOS,28
LDE_LOGSIEM_BASE_VISOR_CARD_HERRAMIENTAS,23
LDE_MATRIZ_PRIORIZACION_FUNCIONAMIENTO_MOVIL_AURA,11
LDE_MOTIVOS_RECLAMOS_Y_SAR_FIJA_20251201,85
LDE_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20251201,101
LDE_MOTIVOS_SAR_Y_TC_20260112,37
LDE_PAQUETES_FACTURADOS_202509_20251015,55
LDE_PLANTA_CHURN_202501_202502,43
LDE_PLANTA_CHURN_202503,44
LDE_PLANTA_CHURN_202504_202505,45
LDE_PLANTA_CHURN_202506_202507,48
LDE_PLANTA_CHURN_202508_202509,48
LDE_PLANTA_CHURN_202509,48
LDE_PLANTA_CHURN_202510,45
LDE_PLANTA_DIARIA_20260226,9
LDE_PLANTA_FIJA_202508_VS_KPIS_OPERATIVOS_RED,40
LDE_PLANTA_INT_ID_202508,14
LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ,19
LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE3,19
LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE4,19
LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE4_LUIS,19
LDE_RECLAMOS_SAR_TC_CONTRATACION_NO_SOLICITADA_V1,38
LDE_RECLAMOS_SAR_VS_COMPRA_PAQUETES,49
LDE_RECLAMOS_SAR_VS_COMPRA_PAQUETES_ACTUALZIADO_26OCT,62
LDE_RECLAMOS_SAR_Y_TC_COMPRA_PAQUETES_20251026,30
LDE_RECLAMOS_X_AVERIAS_2025_MONTO_LIQ_FINAL,4
LDE_RELACIONAL_POSTPAGO_2025,50
LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_02MARZO,19
LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_02MARZO_MUESTRA_75,19
LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_28FEB,19
LDE_TABLA_FINAL_CAPL_VISOR,10
LDE_TABLA_FINAL_CAPL_VISOR_BASE_CORREGIDA,10
LDE_TABLA_RETEN_FIJA_AUDIOS,17
LDE_TMP_CATALOGO,4
LD_DETALLE_INTENCIONES_BAJA_MT_20260223,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260224,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260225,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260226,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260227,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260302,105
LD_DETALLE_INTENCIONES_BAJA_MT_20260303,108
LD_DETALLE_INTENCIONES_BAJA_MT_20260304,108
LD_DETALLE_INTENCIONES_BAJA_MT_20260305,108
LD_RECLAMOS_VS_AVERIAS_FIJA_ULTIMA_VERSION,52
LYT_SESIONES_202601,116
LYT_SESIONES_202602,116
PLANTA_FIJA_202601,232
PLANTA_MOVIL_202601,71
RECLAMOS_CAPL_ANALISIS,58
TEMP_INDIRECTOS,27
TEMP_PLANTA_FIJA,14
TEMP_PLANTA_FIJA_2,14
TEMP_PLANTA_FIJA_CMS_OPC2,96
TEMP_PLANTA_MOVIL,11
TEMP_SAR_D_M1,27
VW_METRICAS_ANTIGUEDAD_AGENTES_2025_2026,65
WIFI_MEDIANA_DIARIA_STA_BW,16
WIFI_MEDIANA_DIARIA_STA_BW_IPW,52
____JSH_Catalogo_Motivos_Liliana_Fijo_Movil,6
______JSH_ALDM_CONTACTOS_20251226_LIMPIO,5
________JSH_Base_Correos_Contactos_20251203,9
actividadesToaWeb_consolidado_nov_dic,232
base,13
brainy_prorrateos_altas_facturados,10
brainy_reconexiones_facturados,10
compras_devoluciones,7
dolores_call_sep_25,40
encuestas_LN_octubre,10
encuestas_LN_octubre_docum,11
encuestas_call_asesor_octubre,13
encuestas_tiendas_octubre,12
