database,table,columns
DEFAULT_DB,PBI_KAJ_RESUMEN_RELLAMADORES_AVERIAS,11
DEFAULT_DB,PBI_KCS_ALTO_BAJO_TMO,16
DEFAULT_DB,PBI_KCS_LYT_ACCESADAS_AURA_RESUMEN,39
DEFAULT_DB,PBI_KCS_LYT_ACCESADAS_AURA_TEMP,38
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA,20
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_7d,16
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_7d_REPLICA_2024,16
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_ACCESADA,18
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_ACCESADA_RESUMEN,18
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_ACCESADA_RESUMEN1,18
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_TEMP,63
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_TEMP_7d,59
DEFAULT_DB,PBI_KCS_REITERACION_DISENO_AURA_TEMP_ACCESADAS,61
DEFAULT_DB,PBI_KCS_TIPIFICACIONES,11
DEFAULT_DB,PBI_LD_REITERACION_DISENO_MISMO_CDU_AURA_TEMP,43
DEFAULT_DB,PBI_LD_REITERACION_DISENO_MISMO_CDU_AURA_TEMP_7d,39
DEFAULT_DB,PBI_LD_REITERACION_DISENO_MISMO_CDU_AURA_TEMP_ACCESADAS,41
DEFAULT_DB,PBI_MAQUETA_DIARIO,18
DEFAULT_DB,PBI_PLANTAS_ATENCIONES,12
DEFAULT_DB,PBI_PLANTAS_ATENCIONES_borrar,12
DEFAULT_DB,PBI_RSA_ACCESADAS,21
DEFAULT_DB,PBI_RSA_ACCESADAS_BACKUP,21
DEFAULT_DB,PBI_RSA_ACCESADAS_HIST,21
DEFAULT_DB,PBI_RSA_ACCESADAS_PRUEBA,21
DEFAULT_DB,PBI_RSA_ENTRANTES,21
DEFAULT_DB,PBI_RSA_ENTRANTES_HIST,21
DEFAULT_DB,PBI_RSA_ENTRANTES_SOCIOS,5
DEFAULT_DB,PBI_RSA_INDICADORES_OPERATIVOS,23
DEFAULT_DB,PBI_RSA_INDICADORES_OPERATIVOS_TOBE,23
DEFAULT_DB,PBI_TIPIFICACIONES_VISOR,40
DEFAULT_DB,PLANTA_PREVIA_FIJA,2
DEFAULT_DB,PLANTA_PREVIA_MOVIL,3
DEFAULT_DB,PesosProyecciones,7
DEFAULT_DB,RSA_ACCESADAS_ACCIONES_MOTIVOS,12
DEFAULT_DB,RSA_GRAFICA_ACCESADAS_BLOCKREASON,8
DEFAULT_DB,RSA_GRAFICA_ACCESADAS_BLOCKREASON_DETALLE,9
DEFAULT_DB,RSA_GRAFICA_ACCESADAS_BLOCKREASON_ant,6
DEFAULT_DB,RSA_GRAFICA_ACCESADAS_NEGOCIO_MOTIVO,9
DEFAULT_DB,RSA_GRAFICA_ACCESADAS_NEGOCIO_MOTIVO_TMP,9
DEFAULT_DB,RSA_GRAFICA_ATENDIDAS_ABANDONO,10
DEFAULT_DB,Tabla_Contencion_CCEE,7
DEFAULT_DB,Tabla_Peso_Promedio,4
DEFAULT_DB,VW_PBI_BASE_MT_RESUMEN_MOTIVO,8
DEFAULT_DB,VariacionesPromedioDiario,4
DEFAULT_DB,VariacionesPromedioDiario_borrar,4
DEFAULT_DB,VariacionesPromedioDiario_sem,5
DEFAULT_DB,indicadores_gestion_BORRAR,9
DEFAULT_DB,indicadores_gestion_entrantes,9
DEFAULT_DB,infomart_temp_todos_indicadores,8
DEFAULT_DB,prueba,21
DEFAULT_DB,sysdiagrams,5
DEFAULT_DB,telefonos_temp,5
DEFAULT_DB,tera,16
DEFAULT_DB,DRH_Catalogo_area_crm_grp,2
DEFAULT_DB,DRH_Catalogo_codigos_liquidacion,5
DEFAULT_DB,DRH_rpa,60
DEFAULT_DB,E2E_CASOS_BO,30
DEFAULT_DB,PREVIO_T_DIM_COLA,19
DEFAULT_DB,PREVIO_T_DIM_PLATAFORMA,9
DEFAULT_DB,PREVIO_T_DIM_PROGRAMA,11
DEFAULT_DB,PREVIO_T_LISTADO_DNIS_GENESYS,5
DEFAULT_DB,RETENCIONES_FIJA_ESTRATEGIA,100
DEFAULT_DB,T_DIM_COLA,19
DEFAULT_DB,T_DIM_PLATAFORMA,9
DEFAULT_DB,T_DIM_PROGRAMA,11
DEFAULT_DB,T_LISTADO_DNIS_GENESYS,5
DEFAULT_DB,Triaje_ReporteFCR,18
DEFAULT_DB,Triaje_ReporteRpa,64
DEFAULT_DB,Visor_web_log_siem_AVR,21
DEFAULT_DB,ind_usabilidad_log_siem_fcr_informe,105
DEFAULT_DB,ubigeo,6
DEFAULT_DB,web_log_siem,18
DEFAULT_DB,DIM.CASO_USO_AURA,8
DEFAULT_DB,DIM.COLA,10
DEFAULT_DB,DIM.FECHA,43
DEFAULT_DB,DIM.INTENT,17
DEFAULT_DB,DIM.TIPIFICACION,14
DEFAULT_DB,CATALOGO_VISOR_TIPIS,13
DEFAULT_DB,MOTIVO,15
DEFAULT_DB,T_DIM_COLA,19
DEFAULT_DB,T_DIM_PLATAFORMA,9
DEFAULT_DB,T_DIM_PROGRAMA,11
DEFAULT_DB,gmc_motivos_plataformas_202512,5
DEFAULT_DB,Averias_Registradas_ACUMULADO,309
DEFAULT_DB,E2E_USUARIOS_CALL_CEE_B2C_HISTORICO,17
DEFAULT_DB,JSS_CATALOGO_UNIFICADO_CC,15
DEFAULT_DB,LD_SEGUIMIENTO_PROCESOS_AURA_Y_BOTMAKER,4
DEFAULT_DB,LYT_CONTACT_CENTER_ACCESADAS_202601,220
DEFAULT_DB,LYT_CONTACT_CENTER_ACCESADAS_202602,220
DEFAULT_DB,LYT_CONTACT_CENTER_ACCESADAS_202603,220
DEFAULT_DB,LYT_CONTACT_CENTER_ENTRANTES_202601,165
DEFAULT_DB,LYT_CONTACT_CENTER_ENTRANTES_202602,165
DEFAULT_DB,LYT_CONTACT_CENTER_ENTRANTES_202603,165
DEFAULT_DB,LYT_INTENT_SESIONES_202601,13
DEFAULT_DB,LYT_INTENT_SESIONES_202602,13
DEFAULT_DB,LYT_INTENT_SESIONES_202603,13
DEFAULT_DB,LYT_INTERACCIONES_202601,144
DEFAULT_DB,LYT_INTERACCIONES_202602,144
DEFAULT_DB,LYT_INTERACCIONES_202603,144
DEFAULT_DB,LYT_SESIONES_202601,116
DEFAULT_DB,LYT_SESIONES_202602,116
DEFAULT_DB,LYT_SESIONES_202603,116
DEFAULT_DB,LYT_TIENDA_MES,74
DEFAULT_DB,LYT_TIPIFICACIONES_MES,79
DEFAULT_DB,LYT_VISOR_TIPIFICACIONES_202601,80
DEFAULT_DB,LYT_VISOR_TIPIFICACIONES_202602,80
DEFAULT_DB,LYT_VISOR_TIPIFICACIONES_202603,80
DEFAULT_DB,TIPIFICACIONES_RETENCIONES_ULT_30D,15
DEFAULT_DB,USUARIOS_RECLAMOS_HISTORICO,23
DEFAULT_DB,dicccionario_v_exp,12
DEFAULT_DB,sysdiagrams,5
DEFAULT_DB,AGENTES_MIGRADOS,22
DEFAULT_DB,ArchivosCSV,2
DEFAULT_DB,ArchivosCSV_2,3
DEFAULT_DB,CAPACIDAD_DE_ATENCION_ULT_ACT,19
DEFAULT_DB,COPIA_BASE_VISOR_RETEN_LOGICA_TRAMITADORES,4
DEFAULT_DB,COPIA_LISTA_RELLAMADORES_227,5
DEFAULT_DB,CRONOGRAMA,36
DEFAULT_DB,Carga_Catalogo_CCPulce,9
DEFAULT_DB,Catalogo_Plataforma,2
DEFAULT_DB,Consolidado_Control_Envios,19
DEFAULT_DB,DETALLE_INTERVALO,25
DEFAULT_DB,DIAS_OPERATIVOS,6
DEFAULT_DB,DISTRIBUCION_PLATAFORMAS,13
DEFAULT_DB,DestinoDatos,3
DEFAULT_DB,DestinoDatos_CORREO_PEPE,3
DEFAULT_DB,DestinoDatos_temp1,1
DEFAULT_DB,DestinoDatos_temp2,2
DEFAULT_DB,ERLAG,17
DEFAULT_DB,EXPORTAR_MENSAJES_CORREO_PEPE,4
DEFAULT_DB,FORMATO_ERLAG,17
DEFAULT_DB,FTE_ACTIVOS,16
DEFAULT_DB,GTR_Conectados_Global,11
DEFAULT_DB,GTR_NDS_DIA,26
DEFAULT_DB,GTR_NDS_HORA,27
DEFAULT_DB,JCO_Consolidado_Control_Envios,5
DEFAULT_DB,JCO_PRUEBA_SMS,14
DEFAULT_DB,JCO_SMS_SEM,13
DEFAULT_DB,JCO_SMS_SEM_2,13
DEFAULT_DB,KAJ_ANALISIS_AGENTES,11
DEFAULT_DB,KAJ_ANALISIS_FACO,36
DEFAULT_DB,KAJ_CANT_ENVIOS_TOTAL_MES,3
DEFAULT_DB,KAJ_CAPACIDAD_POR_DIA_MSG,7
DEFAULT_DB,KAJ_CAPACIDAD_SOCIO,13
DEFAULT_DB,KAJ_CAPACIDAD_SOCIO_ACUMULADO,13
DEFAULT_DB,KAJ_ENTRANTES,4
DEFAULT_DB,KAJ_ENVIOS_XDIA_PEDIDO,4
DEFAULT_DB,KAJ_FTES,3
DEFAULT_DB,KAJ_Fechas_Corte_Status,4
DEFAULT_DB,KAJ_IP_FM_2025,18
DEFAULT_DB,KAJ_METRICAS_AGENTES_VOZ,28
DEFAULT_DB,KAJ_PREV_DIA_PPP_DETALLE,18
DEFAULT_DB,KAJ_PREV_PPP_DETALLE,21
DEFAULT_DB,KAJ_REPORTE_CAPACIDAD_LLAM_REQ_DOT_INI,11
DEFAULT_DB,KAJ_RESUMEN_AGENTE_ABAI,15
DEFAULT_DB,KAJ_RESUMEN_AGENTE_ATENTO,15
DEFAULT_DB,KAJ_RESUMEN_AGENTE_GSS,15
DEFAULT_DB,KAJ_RESUMEN_AGENTE_KONECTA,15
DEFAULT_DB,KAJ_RESUMEN_NOTIF_WHATSAPP,16
DEFAULT_DB,KAJ_RESUMEN_NOTIF_WHATSAPP_ACUMULADO,19
DEFAULT_DB,KAJ_RESUMEN_PLANTAS,10
DEFAULT_DB,KAJ_RESUMEN_PLANTA_FIJA,27
DEFAULT_DB,KAJ_STATUS_ACUMULADO,44
DEFAULT_DB,KAJ_faco_subscriber,11
DEFAULT_DB,KA_REQUERIDO_PLATAFORMA,10
DEFAULT_DB,KA_TEMP_INDICADORES,19
DEFAULT_DB,LOG_DIA_ENVIO_SMS_DERIVACION_WSAPP,3
DEFAULT_DB,Listar_Archivos,2
DEFAULT_DB,LogArchivosConvertidos,4
DEFAULT_DB,MGS_RESUMEN,5
DEFAULT_DB,MGS_RESUMEN_DIA,7
DEFAULT_DB,MGS_RESUMEN_HISTORICO,5
DEFAULT_DB,MGS_RESUMEN_PLANTA,7
DEFAULT_DB,MSGE_CONTROL_DANA,23
DEFAULT_DB,MSGE_CONTROL_DANA_ACUMULADO,25
DEFAULT_DB,MSGE_CONTROL_ENVIOS,23
DEFAULT_DB,MSGE_CONTROL_ENVIOS_ACUMULADO,31
DEFAULT_DB,MSG_CAPACIDAD_COMUNICACIONES,3
DEFAULT_DB,NO_BORRAR_BASE_FILTRAR_TRAMITADORES_ADHOC,1
DEFAULT_DB,NO_BORRAR_CDR_TODAY,73
DEFAULT_DB,NO_BORRAR_piloto_capta_fija_mt,1
DEFAULT_DB,NO_BORRAR_piloto_capta_movil_mt,1
DEFAULT_DB,PLANILLAS_PPP_MESES_ULT_ACT,21
DEFAULT_DB,PLANILLAS_PPP_MESES_ULT_ACT222,20
DEFAULT_DB,PLANTILLA_REPORTE_CAPACIDAD,11
DEFAULT_DB,ProcesamientoLog,7
DEFAULT_DB,ProcesamientoLog_CORREO_PEPE,7
DEFAULT_DB,ProcesamientoLog_temporal,7
DEFAULT_DB,REDUCTORES,27
DEFAULT_DB,RESUMEN_CONSOLIDADO_NOTIFICACION_WHATSAPP,22
DEFAULT_DB,RESUMEN_DETALLE_INTERVALO,26
DEFAULT_DB,RESUMEN_INDICADORES_ERLANG,22
DEFAULT_DB,RESUMEN_INDIC_GENERALES_CCEE_DIA,47
DEFAULT_DB,RESUMEN_INDIC_GENERALES_CCEE_HORA,48
DEFAULT_DB,RESUMEN_INDIC_GENERALES_CCEE_INTERVALO,49
DEFAULT_DB,RESUMEN_INDIC_GENERALES_VOZ_DIA,35
DEFAULT_DB,RESUMEN_INDIC_GENERALES_VOZ_HORA,36
DEFAULT_DB,RESUMEN_INDIC_GENERALES_VOZ_INTERVALO,37
DEFAULT_DB,STATUS_WORKFORCE,31
DEFAULT_DB,STATUS_WORKFORCE_BACKUP,31
DEFAULT_DB,TABLA_TEMPORAL_FORMATO_A3_MES_EN_PROCESO,9
DEFAULT_DB,T_BASE_CRUCE_PILOTO_CAPTA_MT,1
DEFAULT_DB,T_BASE_PRUEBA,1
DEFAULT_DB,T_DIM_TIEMPO_INTERVALO,13
DEFAULT_DB,T_INFO_PREVISION_MES_PRONOSTICO,3
DEFAULT_DB,T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP,10
DEFAULT_DB,T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP,19
DEFAULT_DB,T_INTERVALO_HORARIO,2
DEFAULT_DB,T_TEMP_FECHA,1
DEFAULT_DB,T_UMBRALES_PLATAFORMA_PPP,7
DEFAULT_DB,Temp_Status_Actual,3
DEFAULT_DB,Temporal_Cronograma,36
DEFAULT_DB,Temporal_Detalle_Intervalo,25
DEFAULT_DB,Temporal_Mallas_Tdp,9
DEFAULT_DB,Temporal_Reductores,27
DEFAULT_DB,listar_carpetas,1
DEFAULT_DB,listar_carpetas_procesar,1
DEFAULT_DB,PLANTA_CMS_202512,94
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M,48
DEFAULT_DB,LLAMADAS_RETECNIONES_CRUCE_VISOR_202510,36
DEFAULT_DB,RETENCIONES_FIJA,88
DEFAULT_DB,RETENCIONES_MOVIL,68
DEFAULT_DB,RETENCIONES_MT,140
DEFAULT_DB,TABLERO_RETENCIONES_FIJA_MKT_ULT_ACT,113
DEFAULT_DB,TIPIFICACIONES_RETENCIONES_ULT_30D,16
DEFAULT_DB,TIPIFICACIONES_RETENCIONES_ULT_30D_REITERO,17
DEFAULT_DB,BASE_RECLAMOS_AVERIAS_DRH,10
DEFAULT_DB,CTRL_INTERACCIONES_TEMPORAL,3
DEFAULT_DB,CTRL_SESIONES_TEMPORAL,3
DEFAULT_DB,DETALLE_TABLERO_AVERIAS_LLAMADAS,34
DEFAULT_DB,E2E_DETALLE,197
DEFAULT_DB,E2E_DETALLE_2022,171
DEFAULT_DB,E2E_DETALLE_2024,196
DEFAULT_DB,E2E_DETALLE_RESUMEN_4M,51
DEFAULT_DB,E2E_DETALLE_RESUMEN_CALIDAD,27
DEFAULT_DB,E2E_REGISTROS_BO,32
DEFAULT_DB,INDICADORES_AGENTES_AVERIAS_SIN_INFORME,14
DEFAULT_DB,INDICADORES_AGENTES_DIARIO_ULTIMO_MES,42
DEFAULT_DB,INDICADORES_AGENTES_ULT_03M,36
DEFAULT_DB,INDICADORES_AVERIAS_DETALLE,21
DEFAULT_DB,KAJ_SKILL_FIBRA_REITERADOS,3
DEFAULT_DB,PILOTO_ASESORES,9
DEFAULT_DB,PILOTO_RESUMEN_AGENTES_CAPACITACION_TEC_FIJA,31
DEFAULT_DB,TEMPORAL_E2E_EVENTOS_MASIVOS,22
DEFAULT_DB,e2e_dic2024_extracto,8
DEFAULT_DB,SRM,71
DEFAULT_DB,VIEW_VISOR_LOGSIEM_CASO,55
DEFAULT_DB,VIEW_VISOR_LOGSIEM_CONTEXTO,44
DEFAULT_DB,VISOR_ADHERENCIA_DETALLE_USO_VISOR,25
DEFAULT_DB,VISOR_CONTROL_FUENTES,3
DEFAULT_DB,VISOR_LOGSIEM,15
DEFAULT_DB,VISOR_LOGSIEM_CONTEXTO_TOOL,41
DEFAULT_DB,VISOR_LOGUEOS,19
DEFAULT_DB,VISOR_RESET,16
DEFAULT_DB,internal.catalog_encryption_keys,4
DEFAULT_DB,internal.catalog_properties,2
DEFAULT_DB,internal.data_type_mapping,3
DEFAULT_DB,internal.environment_permissions,7
DEFAULT_DB,internal.environment_references,7
DEFAULT_DB,internal.environment_variables,9
DEFAULT_DB,internal.environments,7
DEFAULT_DB,internal.event_message_context,10
DEFAULT_DB,internal.event_messages,13
DEFAULT_DB,internal.executable_statistics,10
DEFAULT_DB,internal.executables,9
DEFAULT_DB,internal.execution_component_phases,12
DEFAULT_DB,internal.execution_data_statistics,13
DEFAULT_DB,internal.execution_data_taps,7
DEFAULT_DB,internal.execution_parameter_values,12
DEFAULT_DB,internal.execution_property_override_values,6
DEFAULT_DB,internal.executions,12
DEFAULT_DB,internal.extended_operation_info,8
DEFAULT_DB,internal.folder_permissions,7
DEFAULT_DB,internal.folders,6
DEFAULT_DB,internal.object_parameters,19
DEFAULT_DB,internal.object_versions,10
DEFAULT_DB,internal.operation_messages,7
DEFAULT_DB,internal.operation_os_sys_info,7
DEFAULT_DB,internal.operation_permissions,7
DEFAULT_DB,internal.operations,17
DEFAULT_DB,internal.packages,16
DEFAULT_DB,internal.project_permissions,7
DEFAULT_DB,internal.projects,12
DEFAULT_DB,internal.validations,8
DEFAULT_DB,20240917___LLAMADAS_ATENDIDAS_FACTURACION,58
DEFAULT_DB,20240917_____T_TMP_DETALLE,21
DEFAULT_DB,CORREOS,8
DEFAULT_DB,DEMANDA_BOLSA,14
DEFAULT_DB,DEMANDA_BOLSA_HISTORICO,14
DEFAULT_DB,DEMANDA_BOLSA_RESUMEN_PRIORIDAD_HORA,11
DEFAULT_DB,DEMANDA_BOLSA_RESUMEN_PRIORIDAD_HORA_ENTRANTES,15
DEFAULT_DB,DIAS_PROCESO_ACCESADAS,3
DEFAULT_DB,DIAS_PROCESO_CCEE,2
DEFAULT_DB,DZV_BD_ENTRANTES_RETENCIONES_202406,179
DEFAULT_DB,ENCUESTAS,61
DEFAULT_DB,ENCUESTAS_AURA,73
DEFAULT_DB,ENCUESTAS_CCEE,85
DEFAULT_DB,FAY_EXCEL_M_X_A,20
DEFAULT_DB,FORMATO_MENSAJERIA_FIJA,9
DEFAULT_DB,FORMATO_MENSAJERIA_FIJA_FECHA_ARCHIVO,2
DEFAULT_DB,FORMATO_MENSAJERIA_MOVIL,7
DEFAULT_DB,JCO_LISTADO_CTI_DIARIO,24
DEFAULT_DB,LD_CLIENTES_REIT,5
DEFAULT_DB,LD_TMP_TABLA_BATCHERO_ELIMINA_ARCHIVOS_IHV5_POR_HORAS,1
DEFAULT_DB,LLAMADAS_ATENDIDAS,58
DEFAULT_DB,LLAMADAS_ATENDIDAS_FACTURACION,58
DEFAULT_DB,MENSAJERIA_CONTROL,4
DEFAULT_DB,MENSAJERIA_FIJA_DETALLE,10
DEFAULT_DB,MENSAJERIA_FIJA_DETALLE_BACKUP,10
DEFAULT_DB,MENSAJERIA_FIJA_DETALLE_NOCHE,10
DEFAULT_DB,MENSAJERIA_FIJA_FECHA_BORRAR,2
DEFAULT_DB,MENSAJERIA_FIJA_FECHA_MAXIMA,2
DEFAULT_DB,MENSAJERIA_MOVIL_DETALLE,8
DEFAULT_DB,MENSAJERIA_MOVIL_DETALLE_NOCHE,8
DEFAULT_DB,MENSAJERIA_MOVIL_FECHA_BORRAR,2
DEFAULT_DB,MENSAJERIA_MOVIL_FECHA_MAXIMA,2
DEFAULT_DB,MENSAJERIA_RESUMEN,13
DEFAULT_DB,MENSAJERIA_RESUMENES,9
DEFAULT_DB,MENSAJERIA_RESUMEN_CCEE,13
DEFAULT_DB,MENSAJERIA_RESUMEN_VARIACION,6
DEFAULT_DB,MP_SUBMOTIVO_DIA,9
DEFAULT_DB,MP_SUBMOTIVO_DIA_CCEE,9
DEFAULT_DB,MP_SUBMOTIVO_DIA_CLIENTES,13
DEFAULT_DB,MP_SUBMOTIVO_DIA_CLIENTES_CCEE,13
DEFAULT_DB,MP_SUBMOTIVO_MES,7
DEFAULT_DB,MP_SUBMOTIVO_MES_CCEE,7
DEFAULT_DB,MP_SUBMOTIVO_MES_CLIENTES,11
DEFAULT_DB,MP_SUBMOTIVO_MES_CLIENTES_CCEE,11
DEFAULT_DB,MP_SUBMOTIVO_SEM,8
DEFAULT_DB,MP_SUBMOTIVO_SEM_CCEE,8
DEFAULT_DB,MP_SUBMOTIVO_SEM_CLIENTES,12
DEFAULT_DB,MP_SUBMOTIVO_SEM_CLIENTES_CCEE,12
DEFAULT_DB,PROCESO_LOG_PROCESO_REIT_Y_TRANSF,4
DEFAULT_DB,TEMP_TRAZABILIDAD_E2E_REIT,30
DEFAULT_DB,TMP_CTI,23
DEFAULT_DB,TMP_RESUMEN_AGENTE_REITERADAS,9
DEFAULT_DB,TMP_RESUMEN_AGENTE_REITERADAS_CUARTIL,8
DEFAULT_DB,TMP_RESUMEN_CTI,27
DEFAULT_DB,TMP_RESUMEN_Q_RELL,5
DEFAULT_DB,TMP_RESUMEN_Q_TRX,5
DEFAULT_DB,TMP_T_RESUMEN_AGENTE_TRANSF_CUARTIL,8
DEFAULT_DB,TMP_T_RESUMEN_AGENTE_TRX,8
DEFAULT_DB,T_DETALLE_CDR_LN_MES_TODAY,72
DEFAULT_DB,T_DETALLE_RELLAMADORES_ENTRANTES,8
DEFAULT_DB,T_DETALLE_RELLAMADORES_ENTRANTES_X_PLATAF,9
DEFAULT_DB,T_DETALLE_RELLAMADORES_EN_20D,7
DEFAULT_DB,T_DETALLE_TRANSFERENCIAS_MISMO_RP,11
DEFAULT_DB,T_DETALLE_TRANSFERENCIAS_MISMO_RP_2,12
DEFAULT_DB,T_DIM_ARBOL_IVR,26
DEFAULT_DB,T_DIM_COLA,19
DEFAULT_DB,T_DIM_COLA_ORIGEN,2
DEFAULT_DB,T_DIM_FUENTE,2
DEFAULT_DB,T_DIM_JERARQUIA_EMPRESA,3
DEFAULT_DB,T_DIM_MODELO_PAGO,2
DEFAULT_DB,T_DIM_NEGOCIO,3
DEFAULT_DB,T_DIM_PLATAFORMA,9
DEFAULT_DB,T_DIM_PROGRAMA,11
DEFAULT_DB,T_DIM_PROVEEDOR,3
DEFAULT_DB,T_DIM_PROVEEDOR_LOCAL,4
DEFAULT_DB,T_DIM_SEGMENTO,3
DEFAULT_DB,T_DIM_SISTEMA_COMERCIAL,2
DEFAULT_DB,T_DIM_TIEMPO_DIA,9
DEFAULT_DB,T_DIM_TIEMPO_INTERVALO,13
DEFAULT_DB,T_DIM_TIPO_DISTRIBUCION_CALL,4
DEFAULT_DB,T_DIM_TIPO_GESTION,2
DEFAULT_DB,T_DIM_TIPO_INTERACCION,3
DEFAULT_DB,T_DIM_TIPO_INTERVALO,2
DEFAULT_DB,T_LISTA_AGENTE_REIT_DIA,8
DEFAULT_DB,T_LISTA_AGENTE_TRANSF_DIA,8
DEFAULT_DB,T_LISTA_BLANCA,1
DEFAULT_DB,T_LISTA_BLANCA_RELLAMADORES_AURA,9
DEFAULT_DB,T_LISTA_CTI_ATENDIDAS_TMO,28
DEFAULT_DB,T_LISTA_NEGRA,8
DEFAULT_DB,T_LISTA_RETIRAR_RPS_CLIENTES_NO_MIGRADOS,1
DEFAULT_DB,T_LISTA_RETIRAR_RPS_CLIENTES_NO_MIGRADOS_20241022,1
DEFAULT_DB,T_LOG_BASE_NPS_AVISO_CORTE,4
DEFAULT_DB,T_METRICAS_REIT_TRANSF_AMELIA,9
DEFAULT_DB,T_METRICAS_TRANSFERENCIAS_DIA_CURSO,7
DEFAULT_DB,T_REPORTE_CTI_DIARIO,24
DEFAULT_DB,T_REPORTE_CTI_MENSUAL,36
DEFAULT_DB,T_RESUMEN_COPC_72HR_ATENDIDAS,13
DEFAULT_DB,T_RESUMEN_COPC_72HR_ATENDIDAS_BU,13
DEFAULT_DB,T_RESUMEN_COPC_72_HR_GENERA,14
DEFAULT_DB,T_RESUMEN_COPC_72_HR_GENERA_BU,14
DEFAULT_DB,T_RESUMEN_COPC_ORI_DES_72HR,14
DEFAULT_DB,T_RESUMEN_CTI_72HR,36
DEFAULT_DB,T_RESUMEN_CTI_72HR_FACTURACION,36
DEFAULT_DB,T_RESUMEN_CTI_DIARIO,17
DEFAULT_DB,T_RESUMEN_CUARTILES,20
DEFAULT_DB,T_RESUMEN_CUARTILES_FINAL,20
DEFAULT_DB,T_RESUMEN_METRICAS_PLATAFORMA,15
DEFAULT_DB,T_RESUMEN_METRICAS_REITERADAS_TRX_ODS,13
DEFAULT_DB,T_RESUMEN_ORIGEN_DESTINO_PRUEBA,14
DEFAULT_DB,T_RESUMEN_QUARTIL_RELL,5
DEFAULT_DB,T_RESUMEN_QUARTIL_RELL_30MIN,5
DEFAULT_DB,T_RESUMEN_QUARTIL_TRANS,5
DEFAULT_DB,T_RESUMEN_RANGO_RELLAMADORES_EN_IVR,4
DEFAULT_DB,T_RESUMEN_REITERADAS_TRXS,13
DEFAULT_DB,T_RESUMEN_REITERADAS_TRXS_BU,13
DEFAULT_DB,T_RESUMEN_TRANSFERENCIAS_MISMP_RP,10
DEFAULT_DB,T_RES_ANALISIS_CLIENTES_TEC_FIJA,8
DEFAULT_DB,T_RES_INDICADOR_REIT_DIARIO,8
DEFAULT_DB,T_Resumen_Reiteracion_IVR,4
DEFAULT_DB,T_TABLA_RESUMEN_REPETICIONES,7
DEFAULT_DB,T_TMP_DETALLE,21
DEFAULT_DB,T_TMP_DETALLE_DIARIO,19
DEFAULT_DB,T_TMP_DETALLE_DIA_CURSO,20
DEFAULT_DB,T_TMP_DETALLE_TRAFICO,22
DEFAULT_DB,T_TMP_DETALLE_TRAFICO_TRANSFERENCIAS,26
DEFAULT_DB,T_TMP_DETALLE_TRAFICO_VENTAS,21
DEFAULT_DB,T_TMP_DETALLE_TRANSFERENCIAS,45
DEFAULT_DB,T_TMP_LD_CLIENTES_REITERADORES,4
DEFAULT_DB,T_TMP_TMO_REAL,3
DEFAULT_DB,T_TMP_TRAFICO,14
DEFAULT_DB,T_TMP_TRAZABILIDAD_CDR__TRANSF_MOVIL_A_FIJA,16
DEFAULT_DB,base_multicentro,1
